PANID,WEEK,UNITs,OUTLET,DOLLARS,IRI_KEY,COLUPC,city,chain,*STUBSPEC 1440RC,VOL_EQ,PRODUCT TYPE,FLAVOR/SCENT,FORM,PACKAGE,BREWING METHOD,L5,brand,income,size,race
1112110,1389,1,GR,2,652159,11114110010,Pittsfield,2,        +8OCLK FRCHR WBCFE CAFEN    12OZ 0 1 11141 10010 1  1 0.7500RP   12667,1,WHOLE BEAN COFFEE,FRENCH ROAST,MISSING,FOIL BAG,MISSING,EIGHT O CLOCK,3,6,2,1
1112110,1389,1,GR,3,652159,11114110523,Pittsfield,2,        +8OCLK ORIGB WBCFE DECAF    13OZ 0 1 11141 10523 1  1 0.8125RP   12676,1,WHOLE BEAN COFFEE,ORIGINAL BLEND,MISSING,FOIL BAG,MISSING,EIGHT O CLOCK,3,6,2,1
1112110,1393,1,GR,4,652159,12550007085,Pittsfield,2,        +FSMSM REG GRND CFE       11.5OZ 0 1 25500  7085 1  1 0.7188RP   06774,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,FOLGERS SIMPLY SMOOTH,2,6,2,1
1112110,1396,1,GR,8,652159,12550006818,Pittsfield,2,        +FOLGR CLSRS GRND CFE       26OZ 0 1 25500  6818 1  1 1.6250RP   06752,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,2,1
1112110,1406,1,GR,5,652159,11114110039,Pittsfield,2,        +8OCLK ORGL GRND CFE CAFEN  13OZ 0 1 11141 10039 1  1 0.8125RP   03610,1,COFFEE,ORIGINAL,GROUND,FOIL BAG,ALL PURPOSE,EIGHT O CLOCK,3,6,2,1
1112110,1422,1,GR,7,652159,22550006541,Pittsfield,2,        +FOLGR CLSRS GRND CFE     34.5OZ 0 2 25500  6541 1  1 2.1563RP   02779,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,2,1
1112185,1376,1,GR,3,248128,12550006539,Pittsfield,3,        +FOLGR CLSRS GRND CFE     11.5OZ 0 1 25500  6539 1  1 0.7188RP   02778,1,COFFEE,CLASSIC ROAST,GROUND,CAN,FOR ALL COFEE MAKERS,FOLGERS,2,8,1,1
1112201,1375,1,GR,3,266596,14300070821,Pittsfield,5,        +MAXHS SLWRS GRND CFE     11.5OZ 0 1 43000 70821 1  1 0.7188RP   00166,1,COFFEE,SLOW ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,12,4,1
1112201,1378,1,GR,3,248128,24300070130,Pittsfield,3,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,12,4,1
1112201,1380,1,GR,3,248128,14300070821,Pittsfield,3,        +MAXHS SLWRS GRND CFE     11.5OZ 0 1 43000 70821 1  1 0.7188RP   00166,1,COFFEE,SLOW ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,12,4,1
1112201,1380,1,GR,2,266596,32550000051,Pittsfield,5,        +FOLGR CLMBI GRND CFE     11.5OZ 0 3 25500    51 1  1 0.7188RP   02759,1,COFFEE,COLOMBIAN,GROUND,CANISTER,FOR ALL COFEE MAKERS,FOLGERS,2,12,4,1
1112201,1383,2,GR,6,248128,32550000051,Pittsfield,3,        +FOLGR CLMBI GRND CFE     11.5OZ 0 3 25500    51 1  1 0.7188RP   02759,1,COFFEE,COLOMBIAN,GROUND,CANISTER,FOR ALL COFEE MAKERS,FOLGERS,2,12,4,1
1112201,1391,1,GR,3,248128,14300075105,Pittsfield,3,        +MAXHS CSPME GRND CFE       11OZ 0 1 43000 75105 1  1 0.6875RP   00120,1,COFFEE,COLOMBIAN SUPREME,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,12,4,1
1112201,1398,1,GR,3,248128,32550000051,Pittsfield,3,        +FOLGR CLMBI GRND CFE     11.5OZ 0 3 25500    51 1  1 0.7188RP   02759,1,COFFEE,COLOMBIAN,GROUND,CANISTER,FOR ALL COFEE MAKERS,FOLGERS,2,12,4,1
1112201,1399,1,GR,3,248128,14300075105,Pittsfield,3,        +MAXHS CSPME GRND CFE       11OZ 0 1 43000 75105 1  1 0.6875RP   00120,1,COFFEE,COLOMBIAN SUPREME,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,12,4,1
1112219,1400,1,GR,4,213290,14300074410,Pittsfield,1,        +MAXHS REG GRND CFE       11.5OZ 0 1 43000 74410 1  1 0.7188RP   05993,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,4,1,1
1112268,1378,2,GR,12,652159,12550080273,Pittsfield,2,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,8,4,1
1112268,1402,2,GR,9,248128,12550006955,Pittsfield,3,        +FOLGR CTR#8 GRND CFE     34.5OZ 0 1 25500  6955 1  1 2.1563RP   02786,2,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,FOLGERS,2,8,4,1
1112268,1408,2,GR,18,652159,14300070630,Pittsfield,2,        +MAXHS REG GRND CFE CAFEN   39OZ 0 1 43000 70630 1  1 2.4375RP   00154,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,4,1
1112268,1409,2,GR,9,248128,12550006955,Pittsfield,3,        +FOLGR CTR#8 GRND CFE     34.5OZ 0 1 25500  6955 1  1 2.1563RP   02786,2,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,FOLGERS,2,8,4,1
1112268,1419,1,GR,9,652159,14300070630,Pittsfield,2,        +MAXHS REG GRND CFE CAFEN   39OZ 0 1 43000 70630 1  1 2.4375RP   00154,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,4,1
1112268,1420,4,GR,36,652159,14300070630,Pittsfield,2,        +MAXHS REG GRND CFE CAFEN   39OZ 0 1 43000 70630 1  1 2.4375RP   00154,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,4,1
1112268,1422,1,GR,4,652159,22550081121,Pittsfield,2,        +FGCFS CLSRS GRND CFE CAFEN  3OZ 0 2 25500 81121 1  1 0.1875RP   02856,0,COFFEE,CLASSIC ROAST,GROUND,INDIVDL WRAP IN BOX,COFFEE BAG,FOLGERS COFFEE SINGLES,2,8,4,1
1112268,1423,1,GR,4,652159,22550081121,Pittsfield,2,        +FGCFS CLSRS GRND CFE CAFEN  3OZ 0 2 25500 81121 1  1 0.1875RP   02856,0,COFFEE,CLASSIC ROAST,GROUND,INDIVDL WRAP IN BOX,COFFEE BAG,FOLGERS COFFEE SINGLES,2,8,4,1
1112318,,,,,,,,,,,,,,,,,,6,1,1
1112425,1415,1,GR,7,652159,22550000053,Pittsfield,2,        +FLCOH CLMBI GRND CFE     34.5OZ 0 2 25500    53 1  1 2.1563RP   02836,2,COFFEE,COLOMBIAN,GROUND,CAN,AUTOMATIC DRIP,FOLGERS COFFEE HOUSE,2,3,2,1
1112623,1375,1,GR,2,652159,12550006764,Pittsfield,2,        +FOLGR FVAN GRND CFE      11.5OZ 0 1 25500  6764 1  1 0.7188RP   02790,1,COFFEE,FRENCH VANILLA,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1112623,1375,1,GR,2,652159,12550007044,Pittsfield,2,        +FOLGR CNSWR GRND CFE     11.5OZ 0 1 25500  7044 1  1 0.7188RP   02781,1,COFFEE,CINNAMON SWIRL,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1112623,1376,1,GR,2,266596,12550006763,Pittsfield,5,        +FOLGR HZLNT GRND CFE     11.5OZ 0 1 25500  6763 1  1 0.7188RP   02797,1,COFFEE,HAZELNUT,GROUND,CAN,FOR ALL COFEE MAKERS,FOLGERS,2,11,2,1
1112623,1383,1,GR,4,266596,12550006764,Pittsfield,5,        +FOLGR FVAN GRND CFE      11.5OZ 0 1 25500  6764 1  1 0.7188RP   02790,1,COFFEE,FRENCH VANILLA,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1112623,1389,1,GR,4,248128,22550080031,Pittsfield,3,        +FOLGR REG GRND CFE DECAF   13OZ 0 2 25500 80031 1  1 0.8125RP   06760,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1112623,1405,1,GR,4,266596,12550006763,Pittsfield,5,        +FOLGR HZLNT GRND CFE     11.5OZ 0 1 25500  6763 1  1 0.7188RP   02797,1,COFFEE,HAZELNUT,GROUND,CAN,FOR ALL COFEE MAKERS,FOLGERS,2,11,2,1
1112623,1415,1,GR,3,266596,12550006319,Pittsfield,5,        +FOLGR SPLRS GRND CFE     11.5OZ 0 1 25500  6319 1  1 0.7188RP   02816,1,COFFEE,SPECIAL ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1112656,1412,2,GR,3,213290,24300070130,Pittsfield,1,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,5,1,1
1112706,1374,1,GR,3,648764,32550000051,Other,,        +FOLGR CLMBI GRND CFE     11.5OZ 0 3 25500    51 1  1 0.7188RP   02759,1,COFFEE,COLOMBIAN,GROUND,CANISTER,FOR ALL COFEE MAKERS,FOLGERS,2,6,2,1
1112706,1389,2,GR,8,648764,14300074410,Other,,        +MAXHS REG GRND CFE       11.5OZ 0 1 43000 74410 1  1 0.7188RP   05993,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,2,1
1112805,1379,1,GR,5,652159,14300070630,Pittsfield,2,        +MAXHS REG GRND CFE CAFEN   39OZ 0 1 43000 70630 1  1 2.4375RP   00154,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,2,2,3
1112805,1393,2,GR,16,248128,14300070630,Pittsfield,3,        +MAXHS REG GRND CFE CAFEN   39OZ 0 1 43000 70630 1  1 2.4375RP   00154,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,2,2,3
1112805,1402,2,GR,19,248128,12550007083,Pittsfield,3,        +FSMSM REG GRND CFE       34.5OZ 0 1 25500  7083 1  1 2.1563RP   02865,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,FOLGERS SIMPLY SMOOTH,2,2,2,3
1112805,1410,2,GR,18,248128,12550006955,Pittsfield,3,        +FOLGR CTR#8 GRND CFE     34.5OZ 0 1 25500  6955 1  1 2.1563RP   02786,2,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,FOLGERS,2,2,2,3
1112805,1418,1,GR,7,652159,12550080273,Pittsfield,2,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,2,2,3
1112805,1420,1,GR,9,652159,14300070522,Pittsfield,2,        +MAXHS MSTBD GRND CFE     34.5OZ 0 1 43000 70522 1  1 2.1563RP   00137,2,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,2,2,3
1113068,,,,,,,,,,,,,,,,,,6,2,1
1113142,1374,1,GR,5,652159,14300070170,Pittsfield,2,        +MAXHS FRCHR GRND CFE     34.5OZ 0 1 43000 70170 1  1 2.1563RP   00127,2,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,7,1,1
1113142,1396,1,GR,2,234140,24300070340,Pittsfield,2,        +MAXHS REG GRND CFE       11.5OZ 0 2 43000 70340 1  1 0.7188RP   00163,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,7,1,1
1113225,1425,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,8,1,1
1113274,1374,2,GR,6,213290,32550082100,Pittsfield,1,        +FOLGR FRCHR GRND CFE     11.5OZ 0 3 25500 82100 1  1 0.7188RP   02788,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,4,2,1
1113274,1375,3,GR,5,213290,32550082100,Pittsfield,1,        +FOLGR FRCHR GRND CFE     11.5OZ 0 3 25500 82100 1  1 0.7188RP   02788,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,4,2,1
1113274,1382,1,GR,3,213290,32550082100,Pittsfield,1,        +FOLGR FRCHR GRND CFE     11.5OZ 0 3 25500 82100 1  1 0.7188RP   02788,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,4,2,1
1113274,1384,3,GR,6,652159,32550082100,Pittsfield,2,        +FOLGR FRCHR GRND CFE     11.5OZ 0 3 25500 82100 1  1 0.7188RP   02788,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,4,2,1
1113274,1405,4,GR,6,213290,42550082100,Pittsfield,1,        +FLCOH FRCHR GRND CFE     11.5OZ 0 4 25500 82100 1  1 0.7188RP   02840,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,4,2,1
1113274,1411,1,GR,3,652159,42550082100,Pittsfield,2,        +FLCOH FRCHR GRND CFE     11.5OZ 0 4 25500 82100 1  1 0.7188RP   02840,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,4,2,1
1113274,1422,1,GR,3,213290,42550082100,Pittsfield,1,        +FLCOH FRCHR GRND CFE     11.5OZ 0 4 25500 82100 1  1 0.7188RP   02840,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,4,2,1
1113274,1424,1,GR,3,213290,42550082100,Pittsfield,1,        +FLCOH FRCHR GRND CFE     11.5OZ 0 4 25500 82100 1  1 0.7188RP   02840,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,4,2,1
1113274,1425,3,GR,10,213290,42550082100,Pittsfield,1,        +FLCOH FRCHR GRND CFE     11.5OZ 0 4 25500 82100 1  1 0.7188RP   02840,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,4,2,1
1113282,,,,,,,,,,,,,,,,,,6,2,1
1113423,1420,3,GR,7,248128,11114110118,Pittsfield,3,        +8OCLK HZLNT GRND CFE       12OZ 0 1 11141 10118 1  1 0.7500RP   03608,1,COFFEE,HAZELNUT,GROUND,FOIL BAG,ALL PURPOSE,EIGHT O CLOCK,3,12,2,1
1113423,1420,1,GR,2,248128,11114110122,Pittsfield,3,        +8OCLK CLMBI GRND CFE       12OZ 0 1 11141 10122 1  1 0.7500RP   03601,1,COFFEE,COLOMBIAN,GROUND,FOIL BAG,ALL PURPOSE,EIGHT O CLOCK,3,12,2,1
1113472,,,,,,,,,,,,,,,,,,12,4,1
1113589,,,,,,,,,,,,,,,,,,12,2,1
1113621,,,,,,,,,,,,,,,,,,8,2,1
1113696,1374,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,9,1,1
1113696,1379,2,GR,3,648764,24300070130,Other,,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,9,1,1
1113696,1379,2,GR,3,648764,24300070130,Other,,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,9,1,1
1113696,1392,1,GR,3,213290,24300070130,Pittsfield,1,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,9,1,1
1113696,1395,1,GR,3,652159,24300070590,Pittsfield,2,        +MSTBL SMTH GRND CFE      11.5OZ 0 2 43000 70590 1  1 0.7188RP   00190,1,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE MASTER BLEND,1,9,1,1
1113696,1410,2,GR,7,652159,24300070130,Pittsfield,2,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,9,1,1
1113696,1411,4,GR,6,213290,24300070130,Pittsfield,1,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,9,1,1
1113696,1414,1,GR,3,213290,24300070130,Pittsfield,1,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,9,1,1
1113696,1417,2,GR,7,213290,24300070130,Pittsfield,1,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,9,1,1
1113696,1420,2,GR,7,213290,24300070130,Pittsfield,1,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,9,1,1
1113696,1420,2,GR,4,266596,24300070130,Pittsfield,5,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,9,1,1
1113696,1420,1,GR,2,266596,24300070130,Pittsfield,5,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,9,1,1
1113696,1425,2,GR,4,266596,24300070130,Pittsfield,5,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,9,1,1
1113753,1374,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1376,2,GR,6,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1377,2,GR,6,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1379,2,GR,6,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1381,2,GR,5,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1384,2,GR,6,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1387,1,GR,3,213290,12550006319,Pittsfield,1,        +FOLGR SPLRS GRND CFE     11.5OZ 0 1 25500  6319 1  1 0.7188RP   02816,1,COFFEE,SPECIAL ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1388,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1391,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1393,2,GR,6,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1396,2,GR,6,213290,12550006319,Pittsfield,1,        +FOLGR SPLRS GRND CFE     11.5OZ 0 1 25500  6319 1  1 0.7188RP   02816,1,COFFEE,SPECIAL ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1399,2,GR,6,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1401,2,GR,6,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1403,2,GR,6,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1404,1,GR,3,213290,12550006319,Pittsfield,1,        +FOLGR SPLRS GRND CFE     11.5OZ 0 1 25500  6319 1  1 0.7188RP   02816,1,COFFEE,SPECIAL ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1408,2,GR,6,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1410,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1411,1,GR,3,648764,12550080258,Other,,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1414,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1416,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1417,2,GR,5,648764,12550080258,Other,,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1418,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1419,2,GR,6,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113753,1425,2,GR,7,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113845,1375,1,GR,4,213290,22550081122,Pittsfield,1,        +FGCFS REG GRND CFE DECAF    3OZ 0 2 25500 81122 1  1 0.1875RP   06772,0,COFFEE,REGULAR,GROUND,BOX,COFFEE BAG,FOLGERS COFFEE SINGLES,2,11,2,1
1113845,1375,3,GR,5,213290,32550000051,Pittsfield,1,        +FOLGR CLMBI GRND CFE     11.5OZ 0 3 25500    51 1  1 0.7188RP   02759,1,COFFEE,COLOMBIAN,GROUND,CANISTER,FOR ALL COFEE MAKERS,FOLGERS,2,11,2,1
1113845,1381,2,GR,5,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113845,1394,2,GR,4,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113845,1396,1,GR,2,652159,34300070150,Pittsfield,2,        +MAXHS FRCHR GRND CFE     11.5OZ 0 3 43000 70150 1  1 0.7188RP   00125,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,11,2,1
1113845,1397,1,GR,6,213290,12550080273,Pittsfield,1,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113845,1405,2,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113845,1419,1,GR,8,652159,12550080273,Pittsfield,2,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,2,1
1113886,1381,1,GR,6,652159,12550080273,Pittsfield,2,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,3,1
